filename,language_code,transcription
common_voice_fr_19659525.wav,fr,means doer a di faleesi decessers yesidon a benesso
common_voice_fr_19055303.wav,fr,the first movbin coulinorsee te cu tor yon dedesen
common_voice_fr_19649500.wav,fr,jonjibil natia fair sipati isabitit
common_voice_fr_19755988.wav,fr,his ofshetectors masciscity metu di she estate co
common_voice_fr_19583608.wav,fr,some massup issituationor relenie ritional the fardedo dus bestritar
common_voice_fr_19795654.wav,fr,i u sully da anphilasipitue
common_voice_fr_19754757.wav,fr,i jupracy paromo that the clured the cafam is icon divi jon anmode
common_voice_fr_18053515.wav,fr,the shwar diste to ta beldion ris ris agevon
common_voice_fr_17314399.wav,fr,the tove depepeastion it resapoctol a dua abseimo etophi
common_voice_fr_19314357.wav,fr,it con adtom
common_voice_fr_19723457.wav,fr,the plaboryage onnehipita excam mos
common_voice_fr_19873237.wav,fr,sicifan i derou maiste
common_voice_fr_19447845.wav,fr,temitter the taneti te teat modered optocices e wa seno sonfit letat a to herbe
common_voice_fr_20033895.wav,fr,e penanof pofaer decrsiby go tofisonel acofasons al ap
common_voice_fr_18794277.wav,fr,set the mori obinebe wol regeble could efenony docome
common_voice_fr_19726323.wav,fr,in supose doval know
common_voice_fr_19586962.wav,fr,he gathered a tiepo ducture vignor calinass us casamo
common_voice_fr_18049824.wav,fr,precess an les of te a pris dicor e sadar
common_voice_fr_18839328.wav,fr,monsier lugarina it that osto capocordy
common_voice_fr_18972919.wav,fr,londers anseleb rchining the ide ofisipculs
common_voice_fr_19674568.wav,fr,tholimentto ses siphall delebar hadna
common_voice_fr_17356341.wav,fr,gar o eartand i did
common_voice_fr_17319875.wav,fr,jeetidon clevondmo kneaa sit sunke hunkete
common_voice_fr_18950829.wav,fr,e live nea legate parly boobor atcrasy sounsu
common_voice_fr_19708193.wav,fr,the fami dipocat dukos qitaldi i sono the podeliv
common_voice_fr_19740312.wav,fr,histo do that tax si the hool comminet axtonda paho tohum beviatick
common_voice_fr_19704519.wav,fr,it ad diffacent the wat espeticicas was so asotutian
common_voice_fr_18036586.wav,fr,mishef culaga intekeston is e sitenitued nopact apove fondigion
common_voice_fr_19687799.wav,fr,necsypa has to ar eve loscil hevar hore fhuse lead that nevh pol the hoshi offacoka
common_voice_fr_19975135.wav,fr,a preseo fadicinty to mit sena intervienshioship
common_voice_fr_19980123.wav,fr,at hol pond on to the ca ary doncy ate rebof craditionity
common_voice_fr_17513415.wav,fr,bocaoli onwal
common_voice_fr_17676625.wav,fr,boleva the woks was on casmill rompary
common_voice_fr_19734679.wav,fr,battro lemumista na pre ga hamet satting so
common_voice_fr_19786642.wav,fr,sheigoner the tobusion cronevolum to  secl
common_voice_fr_19736195.wav,fr,is socled hovelelac whoopin luf
common_voice_fr_20017268.wav,fr,tee folemaiafal wor soffoda to lar for the ea eleca
common_voice_fr_19602004.wav,fr,is be back is suring at here andosi exposit or catakismac
common_voice_fr_18171509.wav,fr,lidieciter oftinos comban
common_voice_fr_19765183.wav,fr,applila ebolition from seys elated on dra de particuli
common_voice_fr_18064981.wav,fr,this is ot replicese on ther
common_voice_fr_18513023.wav,fr,acilar hadiwer agaroucher
common_voice_fr_19870373.wav,fr,nopovosota city niti
common_voice_fr_18067015.wav,fr,lapan depan e sunnalla spisy defer afcury decaaliajbeany
common_voice_fr_17894373.wav,fr,cummili milmi latila
common_voice_fr_19645365.wav,fr,sise eubi year doking for cese on oviutetan imalom
common_voice_fr_18024801.wav,fr,evil te move idiverted te e preshorry luni palitoni
common_voice_fr_18269546.wav,fr,heli labege var mog we maficala comminsyondi nos teerab
common_voice_fr_19962861.wav,fr,lockommuute do conmunco catocomuna
common_voice_fr_18855738.wav,fr,this uus as i sin sodi to gampof tone sicasatomia ii
common_voice_fr_19167408.wav,fr,some similar edipronal siqutaty minisocas on totasofeethend
common_voice_fr_19788965.wav,fr,sit at to wol the shavialto cookinage en the selicuontinive
common_voice_fr_19766448.wav,fr,sis wazo peprlaminaty do no evamiric ditrit 
common_voice_fr_18482878.wav,fr,an vess as iddam is unpofety
common_voice_fr_19946288.wav,fr,lapis ols megani foni shol laprisolseli creatured awory
common_voice_fr_19647233.wav,fr,it i conete lov widetupte moto that cood de oljume pogan forscopy
common_voice_fr_19591279.wav,fr,it jesi ediprom the conseptis deliqent bomardemusic to par
common_voice_fr_19657335.wav,fr,the plor an si lact it totociis eliderenter here
common_voice_fr_17361288.wav,fr,puto ter
common_voice_fr_17324840.wav,fr,jeniofwalamanmonmi woul do me sacos for somset
common_voice_fr_17317348.wav,fr,offa is artaink unoi fomd e pofessolicomotan wile inamisa econmy osses
common_voice_fr_18078570.wav,fr,oo the sufpoter
common_voice_fr_19399666.wav,fr,folona patsem son fain confiso mast of sonidenof
common_voice_fr_18485665.wav,fr,a vat the intebre
common_voice_fr_17324765.wav,fr,iguastelavl chafter they did ne some por hantin the liveril from the cangetersma
common_voice_fr_19660669.wav,fr,the evititurgial dekepa cal folyne
common_voice_fr_19707526.wav,fr,lumatalyerochis jone to to four posity otve nonipov
common_voice_fr_17327265.wav,fr,ait was olbe to ter minoy
common_voice_fr_19990245.wav,fr,dige unosovly is sequcios at on pomovil
common_voice_fr_19914754.wav,fr,he cagidengaki pins se beremangasigonsier
common_voice_fr_18554333.wav,fr,she do nimadims
common_voice_fr_18674672.wav,fr,bisitonitial cap
common_voice_fr_17787723.wav,fr,an evi decoblandhe memoir the people er simdelaade comema
common_voice_fr_17749441.wav,fr,a bove the bens te fomonder di ontoln to promon es aninbol
common_voice_fr_19643101.wav,fr,as isideal would hung the domenders of stubso
common_voice_fr_17312855.wav,fr,oondreadervelted thes asaped
common_voice_fr_19600328.wav,fr,he baston of fonsedamsa
common_voice_fr_19822864.wav,fr,blizi riconentiner after a concende tasaquin
common_voice_fr_19754761.wav,fr,shon i periya con sue on e isla of the rectil bile oiseveler
common_voice_fr_20044127.wav,fr,the supporte an atolk of abhici
common_voice_fr_20042902.wav,fr,famis is atudelon journ palde hoset judegeno isshon
common_voice_fr_17810836.wav,fr,the bode temishoud do beicacion should anevano te vona sen soso sonset
common_voice_fr_19721898.wav,fr,meath onnota lecaptede is soset podelixs
common_voice_fr_19801762.wav,fr,it detet becoupusi te itis sen e donalu prishte suchiffacuol wore docary
common_voice_fr_17313640.wav,fr,the tet fonenevel new passesedis
common_voice_fr_18045391.wav,fr,esane acanpalapoft a goh
common_voice_fr_18970168.wav,fr,doze wifis sat in wuski
common_voice_fr_17429600.wav,fr,pi prusborgan ipes
common_voice_fr_19332193.wav,fr,the ateg wadavi polines taccumeciaftonad
common_voice_fr_17726551.wav,fr,conces fe d of mante ine te o rel tat popte to comd
common_voice_fr_19187889.wav,fr,some part tacasha reto no
common_voice_fr_17325304.wav,fr,a mol the mound of pressysion
common_voice_fr_19421438.wav,fr,sattisa poftes sulizefedulat of theauer chilac wassolso dipenont
common_voice_fr_18065260.wav,fr,sum suel blon also sa
common_voice_fr_19126927.wav,fr,deth to cossacohan gioso
common_voice_fr_18258148.wav,fr,i togonatered to it defenc i co
common_voice_fr_19740218.wav,fr,he had no i modivy lage it the loc sen
common_voice_fr_18065247.wav,fr,thenesa persecriohy
common_voice_fr_19720516.wav,fr,he don o the poride pullecwork
common_voice_fr_18272609.wav,fr,oman aga be toll be tan is on
common_voice_fr_19618311.wav,fr,anogimla so cipdat educastiol desecreta of fon van seslass egoneslan
common_voice_fr_18678839.wav,fr,mogaryto jusanti cas on tonite badu
common_voice_fr_19692863.wav,fr,sociry ta tob is alpoty do a shini bube
common_voice_fr_19674580.wav,fr,his toting a letoni smoe to shima donitaxinto  chuka
common_voice_fr_19797870.wav,fr,he lay divineed wa
common_voice_fr_19729627.wav,fr,phisicero from conside a comno as tolactor they led hor lackin
common_voice_fr_18640376.wav,fr,lode tro bitl vanar wil stuw lavin shom re sabo
common_voice_fr_18098616.wav,fr,micheclima hogially will amon monume woull do me  som women i'm not plesinant
common_voice_fr_19719643.wav,fr,yo teti ne lis you were wol go e of in fuel poing
common_voice_fr_19785088.wav,fr,e amumbe de fraditen
common_voice_fr_19378497.wav,fr,he benepice received a refon of lucafiay
common_voice_fr_19655630.wav,fr,valia dis ofo
common_voice_fr_19663978.wav,fr,a later onthe magipononagi partemebademo ilie
common_voice_fr_19005801.wav,fr,in the yonserga te mississar mos i get u
common_voice_fr_17865583.wav,fr,she rei herind the poperss fromada misig
common_voice_fr_19480920.wav,fr,cothe hoss hold herralisily fotovar epolipush a didst
common_voice_fr_19995335.wav,fr,bulen is esindening to te pos on sor or newachanutiscree
common_voice_fr_19523746.wav,fr,what comos pelac cop ho dus inadita about the pascy alaclatinet
common_voice_fr_19665089.wav,fr,then etii soviculs ino won aferimatch
common_voice_fr_19693647.wav,fr,yelomp was detex exobitant if amaisle slenses fruman apopulasion
common_voice_fr_19586967.wav,fr,the neve youe posete doem twenty of rumetodes assolisd
common_voice_fr_19964895.wav,fr,sinested at the secrecy ati clerence of ite may so plesmon thecom
common_voice_fr_19714662.wav,fr,evesiconsectede to temo
common_voice_fr_19653141.wav,fr,ossolbl idonte wo dony soms passible so funater jobestic
common_voice_fr_19947057.wav,fr,some pelik ompertupoto samericanfirm of fe
common_voice_fr_18162026.wav,fr,jod sitback here preval pote lamo
common_voice_fr_17790172.wav,fr,leefonten the pomu confolom
common_voice_fr_18949369.wav,fr,he continuer up omosion sosistem low the confelance intonasfinal utalia
common_voice_fr_20005701.wav,fr,food i vie serttle to la andis mane bov it do the bactor monter was
common_voice_fr_19593388.wav,fr,a ypey an this bowe
common_voice_fr_18197108.wav,fr,alli cludleven caont te minices on sancops sorjeonbanfom
common_voice_fr_18958270.wav,fr,in cacompose assoscial mar demaged fix of apresent tonthe utoistic celabe
common_voice_fr_19504552.wav,fr,some vis in the same wear pesemol defis wusontomatees intereo
common_voice_fr_17725554.wav,fr,lesweginted wason soninoy do source
common_voice_fr_20034001.wav,fr,anvialis passiby moldivorsa ter poded two opivacto
common_voice_fr_19953365.wav,fr,memplici contined iso desereson aera
common_voice_fr_18049515.wav,fr,rom of acasion aser disprator
common_voice_fr_18407435.wav,fr,ja anen pleckeoniga
common_voice_fr_17913154.wav,fr,the suroadoteosinihal wised neara back to soris a cod
common_voice_fr_19621952.wav,fr,the hesa sity ambos sipersomosorokidie
common_voice_fr_18721386.wav,fr,considernat oposeetmo and masses simushe collegr
common_voice_fr_19718925.wav,fr,ia ac chal mon these presidon der lattamas unitinis tripter hose
common_voice_fr_18268292.wav,fr,golegary laviogans a certin cove donete acidemata
common_voice_fr_17894449.wav,fr,latol itabl susive cel regio profet onamar mor new ne ovan twa
common_voice_fr_19715105.wav,fr,and deklanala ca hev a pilic ecustia bevente te tat colly beit
common_voice_fr_19860467.wav,fr,i apolso lampier sa fonk yon e noter
common_voice_fr_19687852.wav,fr,limis nightanist catbt har ines millovol hile a dgigy
common_voice_fr_18138253.wav,fr,credisiti tonasac swar some dimilica son aco
common_voice_fr_19629952.wav,fr,lecaten ruhol pep teer a prescoa obona
common_voice_fr_19685504.wav,fr,lacubad iminimata shunel crisonti de flod e pavle sumber di somasil
common_voice_fr_20033240.wav,fr,okin would be retar metamos olgitat ivis wuermo o
common_voice_fr_19735184.wav,fr,ciglated apinate ye will crovilityt in the bike date with
common_voice_fr_19626820.wav,fr,sedane accused as islemists the bookoaham thet wi is oto to samasaca
common_voice_fr_18092891.wav,fr,du wil na kided averit
common_voice_fr_18943161.wav,fr,prezipatidivelberman seve deven be laasha to the fiman to decity
common_voice_fr_19967957.wav,fr,feladatashams inimetolaig jono wutogivacic uman in the font macot
common_voice_fr_19687621.wav,fr,yetuaden a puding iday varis roni susispece
common_voice_fr_19745903.wav,fr,theeterpon this centeteir actinein coso oppresh
common_voice_fr_19150358.wav,fr,us solen lushadofi dewi
common_voice_fr_19858455.wav,fr,as ontilely distatusial tro dispaish
common_voice_fr_19306106.wav,fr,lau difinafa poblik
common_voice_fr_19706191.wav,fr,the pe pluvatimo waasa hetokepepalishavistic iderecommin
common_voice_fr_19620184.wav,fr,matona elucpasal dotaisiar shas inicapa
common_voice_fr_19987473.wav,fr,meselsi is of so actatab imithe mondelalicisserd
common_voice_fr_19621956.wav,fr,memoral quiticisis tan titages  is adopadilcals sabil
common_voice_fr_20022923.wav,fr,i you wall a master coshi is ital atas ceese sowlde acry
common_voice_fr_19973867.wav,fr,their cople more po ther dive poffer so nasianogima
common_voice_fr_18240423.wav,fr,he hantononicathi
common_voice_fr_19752365.wav,fr,poskily viasha constatations mony is not hesertan acain
common_voice_fr_19693122.wav,fr,setmor ber on temaloan daan fe
common_voice_fr_17882094.wav,fr,lehofthe catleva song tout was some for san
common_voice_fr_19964354.wav,fr,missmarket in e cison
common_voice_fr_19600249.wav,fr,suite nuponi goit simonda in hastoa sank ani atrinsvere
common_voice_fr_19644680.wav,fr,tretirit was comingan a calacipal iie labaham
common_voice_fr_19657706.wav,fr,telong of icil do lan ile in orse
common_voice_fr_18963704.wav,fr,a sooculholity ove widominkan
common_voice_fr_19518801.wav,fr,wastite anpofton iresamon te ovema was wovelivisic tad they conculatisto
common_voice_fr_19149098.wav,fr,jan canzia laigalong i la a pated pleese
common_voice_fr_19719458.wav,fr,the jushfepe secrean pisisitudotomence and yesity kidace amovia
common_voice_fr_19962887.wav,fr,she visit too clot she woker
common_voice_fr_19685246.wav,fr,lalimited dou sictolso galdit do not personi u do lever
common_voice_fr_20024376.wav,fr,it olemo refleefenii tim nilessiav
common_voice_fr_19765374.wav,fr,is sultest pevat te crelivmorseimile exist onnodo wasita  communities tonoma
common_voice_fr_19800481.wav,fr,the flup le disbessop
common_voice_fr_19675947.wav,fr,balas rit ilicosyligiona han delen
common_voice_fr_19597868.wav,fr,spis young treelly seps wonp miash i oltown
common_voice_fr_19516928.wav,fr,a fortever hooe fomer amek annicles smo bulatati aer
common_voice_fr_19586348.wav,fr,lipoal sothe hitoani conower acompany an excaluration so
common_voice_fr_18474585.wav,fr,nulesal
common_voice_fr_19755669.wav,fr,an oftenati doesn't an icoltyad was
common_voice_fr_19801713.wav,fr,an bon forser irow like wormo
common_voice_fr_17322186.wav,fr,several emol nus ajo activha assurciam a popou
common_voice_fr_17520511.wav,fr,simtwivers etre inventfor to cheres fof the oit
common_voice_fr_19537642.wav,fr,the fe bazal foro gomor pitury
common_voice_fr_19670683.wav,fr, nobodocemondar se re now apopter ne so be posel ater oneris ols
common_voice_fr_18076523.wav,fr,gatu we do liveila psycondu there was he wase woshuma
common_voice_fr_20017867.wav,fr,sitirenmo a press concer motinalsu poblicomogita
common_voice_fr_19649465.wav,fr,secoria besono coto the dotroratioldoo the
common_voice_fr_19241408.wav,fr,a uboffabumdet it str levon cesine
common_voice_fr_17912967.wav,fr,cath and pass dofhy
common_voice_fr_18666313.wav,fr,the s ansoutarist nemagine te susamonian paspohic otamit
common_voice_fr_18654115.wav,fr,nedi bitator no posisa constitisonal fomont hiry for afat
common_voice_fr_19048884.wav,fr,lethaofredi diva eri crubed
common_voice_fr_19538457.wav,fr,einia possmos agon e plied to the agenia bech
common_voice_fr_18097256.wav,fr,genavijiam is oncom depisos
common_voice_fr_19482657.wav,fr,infaro cesontat tel the severble e to la is civel wonly desosca
common_voice_fr_19133204.wav,fr,addo isson lepas advavl ba ifficture disit todusia evy agityele as rovich oustrisa
common_voice_fr_19431810.wav,fr,his owne ponetial cunadove per is or overo miches anmol
common_voice_fr_19988615.wav,fr,licove hosbotta olesfoliwoch sorecaliry tatis
common_voice_fr_18647744.wav,fr,litelo opini
common_voice_fr_19991188.wav,fr,sitde unforch ordon do not get on ther singer acatiar i shahona
common_voice_fr_18970160.wav,fr,les of the latityer malicoistids reality o ryamsepafker
common_voice_fr_19653475.wav,fr,selakis saad the backo downda lash on coopsetanias
